event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-23 04:18:38 UTC,view,6000229,2053013560807654091,auto.accessories.alarm,starline,138.23,514262716,10a5413e-7997-4e44-b5aa-08a4cb8441de
2019-10-23 13:35:33 UTC,view,10800177,2053013554994348409,,redmond,77.2,558351419,28da862c-b7aa-44c5-8336-1e77e705746d
2019-10-08 14:27:10 UTC,view,1005014,2053013555631882655,electronics.smartphone,samsung,602.07,524556504,e989a135-45e1-4e38-8757-1e632e7d4cd1
2019-10-13 16:17:56 UTC,view,1307073,2053013558920217191,computers.notebook,acer,694.74,512744509,121a16a2-9a52-4ad0-bc60-44766eba53d4
2019-10-08 07:03:56 UTC,view,1004956,2053013555631882655,electronics.smartphone,xiaomi,375.79,515541496,c90924fe-54da-4efc-b160-43a0be786a7d
2019-10-16 05:20:51 UTC,view,1002538,2053013555631882655,electronics.smartphone,apple,584.06,521675490,137df094-2da6-4fe1-b5ad-d5f2cc5a65d0
2019-10-30 06:25:10 UTC,view,1801623,2053013554415534427,electronics.video.tv,lg,389.92,552799830,84226eb4-8c21-48dd-9eda-9ef8dfc9ac7e
2019-10-06 11:41:36 UTC,view,4100126,2053013561218695907,,sony,326.62,513397367,c40c87a6-0ff5-48a6-8ed5-7fba14b1299b
2019-10-16 07:47:06 UTC,view,22700084,2053013556168753601,,force,239.33,528342287,7d9ee0f6-1fa9-46c8-ae22-1e323bdeb3b6
2019-10-23 04:44:55 UTC,view,45300085,2106075662325383725,kids.swing,,332.05,533713923,f4fc2ceb-775a-4fa4-9f2d-79b0745930d0
2019-10-21 14:29:03 UTC,view,3701469,2053013565983425517,appliances.environment.vacuum,dauscher,64.33,562639690,c03dc070-bdae-48d3-8cea-642e0ef4e5b3
2019-10-27 12:27:38 UTC,view,51100098,2134905039313961849,,,0.0,513725658,07f029b4-d2ba-4121-b777-842d61b45540
2019-10-31 16:47:52 UTC,view,6301827,2053013554834964853,appliances.kitchen.kettle,,25.08,515397272,08138a32-a2f8-46f3-a9f4-f9e96289d2ed
2019-10-15 10:30:26 UTC,view,17900033,2053013560178508465,construction.tools.generator,huter,213.36,553130609,36727b5e-563e-4afd-bf91-c85f3454872a
2019-10-07 11:54:06 UTC,view,1004741,2053013555631882655,electronics.smartphone,xiaomi,185.82,523683133,00be1a0a-4e8d-425b-8efc-9af9e8363dae
2019-10-25 06:03:11 UTC,view,22700076,2053013556168753601,,stels,36.04,541207990,2f4ee49a-ce56-44a5-9eb3-86e5bb37fb1f
2019-10-16 05:35:12 UTC,view,5100852,2053013553341792533,electronics.clocks,apple,559.79,549112736,f01402ba-d951-4ce3-b899-23a02d96e50f
2019-10-06 13:06:15 UTC,view,12704249,2053013553559896355,,yokohama,91.89,534104430,7c506458-aee4-44bd-a540-8ada0acc918c
2019-10-13 11:18:10 UTC,view,1307068,2053013558920217191,computers.notebook,lenovo,303.48,514978263,e9f6e856-5b4a-476c-b9be-c1bd571c711b
2019-10-16 11:40:48 UTC,view,5100719,2053013553341792533,electronics.clocks,samsung,151.61,552108035,b581b6b0-bf8a-4b15-9b0e-fcb7e0f91ac0
2019-10-13 04:43:48 UTC,view,12400024,2053013556252639687,construction.tools.drill,dewalt,178.37,522500515,1f8e371c-71a5-4283-9b69-a03946e68a7e
2019-10-07 10:32:52 UTC,view,4700628,2053013560899928785,auto.accessories.videoregister,ibox,170.91,532011104,7b73080c-e80e-4c36-946f-b94360a3f55b
2019-10-12 09:40:46 UTC,view,1480743,2053013561092866779,computers.desktop,pulser,1281.86,556498165,083b97f3-2b73-4d08-aaa3-af3637c93ac8
2019-10-11 12:35:33 UTC,view,25900018,2053013563718501229,computers.components.cooler,almacom,53.78,512898702,b2a23fa1-0dde-4ad7-bafc-f3c52349cb65
2019-10-26 04:57:55 UTC,view,1004956,2053013555631882655,electronics.smartphone,xiaomi,382.93,551850048,c3709dab-60b2-412d-b51d-203c422349c5
2019-10-08 15:14:35 UTC,view,17500460,2053013558752445019,,collistar,25.95,516521158,bb826782-d951-489d-9088-4a9300e0e07a
2019-10-10 03:40:37 UTC,view,1005014,2053013555631882655,electronics.smartphone,samsung,553.42,516570389,145bdca7-6c6b-471d-ac7a-e53d294abc2b
2019-10-19 10:58:14 UTC,view,4100126,2053013561218695907,,sony,331.54,558747105,f4523552-de5d-4479-885c-7c5d32c13968
2019-10-08 04:45:30 UTC,view,6701200,2053013554247762257,computers.components.videocards,gigabyte,653.04,524779917,41d0a863-5619-48b5-9cd5-0d5f77077ef2
2019-10-28 05:46:30 UTC,view,5800450,2053013553945772349,electronics.audio.subwoofer,alpine,48.62,535267002,9752fdf7-d8e0-49a7-afc3-1f840c4b53e3
2019-10-22 01:13:43 UTC,view,3701022,2053013565983425517,appliances.environment.vacuum,thomas,489.05,516995222,7945669f-ee04-4d0a-819a-82bc9ff1a174
2019-10-06 01:56:05 UTC,view,1004650,2053013555631882655,electronics.smartphone,samsung,628.44,523326350,2b573a03-6314-4997-ba6a-9ffbdc91db83
2019-10-04 12:57:42 UTC,view,1005122,2053013555631882655,electronics.smartphone,apple,1027.05,529597949,b79c20e2-bb10-48d1-b5fb-06e3efe0ec74
2019-10-01 15:12:07 UTC,view,26202290,2053013563693335403,,teosa,10.55,526549794,603e2b12-2cd0-4e56-8447-5ee04f3d3752
2019-10-12 14:37:28 UTC,view,1005014,2053013555631882655,electronics.smartphone,samsung,553.36,541822903,eb67260b-3e8c-4592-a1cf-e134c0560826
2019-10-17 06:29:59 UTC,view,26800034,2053013564641248165,,gf,561.14,558512807,5eae7d43-e1eb-4774-b12f-e8f73eab3a08
2019-10-24 01:57:34 UTC,view,2601802,2053013563970159485,,hansa,391.84,518760696,751d79fa-4fef-4051-8d12-9af27f302ef9
2019-10-05 16:36:00 UTC,view,15901685,2053013558190408249,,,41.19,527577379,c5e126fd-465c-4f64-aaef-dc44f1cc01f4
2019-10-27 09:11:12 UTC,view,2201037,2053013560555995845,,canon,437.29,516028357,2a2c2cd4-543d-4021-988a-3eefcfa47100
2019-10-05 05:58:11 UTC,view,12705151,2053013553559896355,,cordiant,51.22,515989637,74c0b8f7-b42b-4037-adf6-22ee8d1c2b64
2019-10-18 05:29:25 UTC,view,28715672,2053013565228450757,apparel.shoes,greyder,90.09,529343719,cb167baa-4fa9-46a2-a7cf-6035c3195fff
2019-10-06 11:45:42 UTC,view,4900265,2053013555220840837,appliances.kitchen.juicer,moulinex,121.98,513214215,2eed5d07-d3b3-420d-9f28-1f7b981a8425
2019-10-07 18:11:22 UTC,view,26403219,2053013563651392361,,,128.7,515253066,933e7355-ce5f-4696-bffe-619a863868e2
2019-10-02 05:21:31 UTC,view,1005116,2053013555631882655,electronics.smartphone,apple,1052.79,555480340,3794fb58-d5e6-484f-bc96-b43d73eeb2a3
2019-10-28 11:15:06 UTC,view,1005203,2053013555631882655,electronics.smartphone,xiaomi,112.96,513115730,7637f1cd-ed1a-45b3-8daa-b3d02a9ee9b7
2019-10-24 06:01:18 UTC,view,2401243,2053013563743667055,appliances.kitchen.hood,bosch,141.29,563563325,6468dd59-6e8d-4389-9fd6-1a70deb4faf5
2019-10-07 04:33:40 UTC,view,1004741,2053013555631882655,electronics.smartphone,xiaomi,190.97,513492779,1fd3f826-0bbd-4ce1-af24-7b6c0b5bbabd
2019-10-08 11:59:32 UTC,view,12712544,2053013553559896355,,toyo,86.49,512894291,d721cf20-2e3d-4ca9-a10a-d7590adff883
2019-10-01 05:58:49 UTC,view,29100054,2053013565916316649,appliances.personal.massager,smile,34.47,512521355,4a7d6594-e652-49ff-a3d5-541f0451fa1e
2019-10-15 13:32:30 UTC,view,7201773,2053013553165631753,,lego,37.32,512954602,cb9092d6-4144-45de-8ca9-d1394a7a9ad2
2019-10-06 15:41:25 UTC,view,1801592,2053013554415534427,electronics.video.tv,sony,514.22,513826362,7a95c23c-bac1-4a38-aef3-193b087d6a4d
2019-10-06 08:00:38 UTC,view,12100045,2053013555816432043,kids.skates,xiaomi,368.86,512614381,ba64612f-8f2b-4417-b1a6-55928dfd421d
2019-10-16 09:01:43 UTC,view,15100148,2053013557024391671,,lider,378.36,560775635,071d3b6c-2a33-466a-a145-ad99f4192d7f
2019-10-05 17:19:20 UTC,view,44400028,2146660887094624580,apparel.jeans,,52.0,556805928,eae71105-032c-459d-8123-616de5f47805
2019-10-18 12:38:20 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,1003.6,561562420,35cea631-dba4-4dbd-a8a6-7602c23def60
2019-10-27 09:42:17 UTC,view,1003306,2053013555631882655,electronics.smartphone,apple,580.0,514042789,058eb36e-4613-4d17-ad8b-7b196686e310
2019-10-02 16:04:47 UTC,cart,1004661,2053013555631882655,electronics.smartphone,samsung,885.42,556076089,fca1876f-2835-479d-bced-f227ea95a64c
2019-10-08 12:53:19 UTC,view,13100083,2053013553526341921,,skad,223.94,540365760,54385285-05a7-4ee7-a8f6-4fb0105be309
2019-10-01 06:22:40 UTC,view,26204045,2053013563693335403,,sokolov,391.01,529908402,4a4956e3-8fed-4ab8-a3f5-6dc23ae6aa6f
2019-10-03 20:17:31 UTC,view,1004249,2053013555631882655,electronics.smartphone,apple,730.26,551330061,28d9e2e9-f1f7-43be-810c-46b3bd281903
2019-10-06 03:35:37 UTC,view,1003306,2053013555631882655,electronics.smartphone,apple,583.59,557114597,97e410c2-b2ad-49c9-ae50-42d77bb13854
2019-10-02 05:22:59 UTC,view,6200539,2053013552293216471,appliances.environment.air_heater,midea,77.19,540274402,90d16fd5-b83e-4ea3-b577-94c0f857d40b
2019-10-14 18:33:55 UTC,view,2900789,2053013554776244595,appliances.kitchen.microwave,willmark,61.75,513229764,6c970d27-2bb9-40e2-8a0e-67a142e22379
2019-10-08 08:51:06 UTC,view,1004655,2053013555631882655,electronics.smartphone,samsung,792.74,513211225,ee666a13-714b-40de-9f9d-c9536a9ea464
2019-10-04 15:02:12 UTC,view,6000215,2053013560807654091,auto.accessories.alarm,pandora,133.85,548972462,871056c3-acc3-4807-b140-b9d147b9ec82
2019-10-21 15:14:02 UTC,cart,5300032,2053013563173241677,,rowenta,78.43,528364968,cfa23258-ad45-46fa-8203-77986f4482c3
2019-10-19 07:32:05 UTC,view,21405809,2053013561579406073,electronics.clocks,casio,135.14,516601350,9bc2fdd3-7286-4d8c-871e-cec6cfba0538
2019-10-22 04:58:19 UTC,view,1801940,2053013554415534427,electronics.video.tv,haier,231.64,534308235,988c7886-eab3-4495-ab93-bfbec068adc5
2019-10-31 02:48:58 UTC,view,1004434,2053013555631882655,electronics.smartphone,samsung,313.78,559858834,3e1dc6b2-8959-4614-a6f1-a29b3861be1a
2019-10-29 17:13:26 UTC,view,58000000,2156718775112565355,,bts,188.65,564132816,cbfb4503-bc16-4ef6-b231-7176d0c7c456
2019-10-25 20:27:55 UTC,view,18600022,2053013559708746385,,,684.6,545082159,e5d30ee3-3d69-426f-80a5-06230a5d0033
2019-10-13 13:52:47 UTC,view,1305215,2053013558920217191,computers.notebook,apple,1287.01,512868656,b6f22280-c879-4a29-9030-0b390554a515
2019-10-06 09:17:33 UTC,view,13200019,2053013557192163841,furniture.bedroom.bed,sv,386.08,557269237,4dc2e672-b941-4bbc-bf26-43ceaef2d917
2019-10-25 09:17:10 UTC,view,1005070,2053013555631882655,electronics.smartphone,vivo,308.86,516248188,eb7c7c9b-bee1-4ff7-aab4-0c6f4ae95fe1
2019-10-10 13:13:15 UTC,view,26601286,2053013563517174627,,,278.04,553806794,e2a4b6c8-a446-4b39-81e9-86503a2e8328
2019-10-05 07:53:04 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1415.48,530772223,b72b4509-8ea1-4803-9056-68b593e13dfd
2019-10-27 02:33:23 UTC,view,44300024,2100825583029060150,apparel.jeans,,46.08,517938377,833e8749-642c-4265-b331-f761161153c6
2019-10-23 10:33:37 UTC,view,1004873,2053013555631882655,electronics.smartphone,samsung,369.2,560974210,e624e29c-d95f-454c-9fe5-3791c1b022e3
2019-10-25 08:59:51 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,131.51,559688293,7adf6102-d638-4a5e-9ed9-d73b0a5d7034
2019-10-21 00:10:16 UTC,view,10300835,2053013553115300101,,silverlit,7.18,554635998,a4ca8edb-f87a-4f91-a02e-ac62e8d248d9
2019-10-16 19:05:05 UTC,view,3701578,2053013565983425517,appliances.environment.vacuum,thomas,154.42,534948353,b363ce3d-9f51-4eca-afda-88c5a8455c1a
2019-10-20 06:45:26 UTC,view,3601255,2053013563810775923,appliances.kitchen.washer,,906.5,513098680,69a1b36a-4193-4982-9ba8-d5de3588c15f
2019-10-04 03:28:41 UTC,purchase,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,22.35,548086812,b4e0e830-8e9b-41e3-86bf-1ff1af13ab7d
2019-10-02 10:18:20 UTC,view,27900032,2053013564741911467,,,51.22,553049932,ee5407ee-d009-463d-86a3-44b243dc515a
2019-10-16 21:56:54 UTC,view,3900002,2053013552326770905,appliances.environment.water_heater,ariston,103.29,519160448,94c9ccc7-d2f7-4ca5-9e72-1f6ed6e4d342
2019-10-20 03:53:02 UTC,view,1004848,2053013555631882655,electronics.smartphone,huawei,694.97,553036087,1b5c7048-2ed9-461e-b0df-6317f5e69283
2019-10-17 04:21:46 UTC,view,26400212,2053013563651392361,,vega,29.6,531193893,73c0c718-27d5-49c9-b99b-64950b472db7
2019-10-18 09:08:51 UTC,view,1004872,2053013555631882655,electronics.smartphone,samsung,286.43,518736381,515a47d6-8faf-4616-a2f3-3efe86b5a727
2019-10-10 08:25:11 UTC,view,5100665,2053013553341792533,electronics.clocks,,71.9,558723671,fb05f8fe-6487-47a1-bb44-ed31fe64e8a7
2019-10-05 07:47:50 UTC,view,1306288,2053013558920217191,computers.notebook,hp,741.07,524775959,e76212da-0428-481a-8a26-9aab950efa76
2019-10-05 07:57:32 UTC,view,41100059,2090228413959766319,,,103.97,512657009,d4f272bd-6a97-4a91-a0d6-d342b267b923
2019-10-16 11:49:24 UTC,view,4100300,2053013561218695907,,sony,599.24,540972588,650fc860-bc3a-4285-a59b-4a88243c0816
2019-10-01 10:26:13 UTC,view,29501031,2053013566377689091,,,9.27,555162946,0036af19-32c6-4a1d-ac24-42cd952998c6
2019-10-02 13:20:21 UTC,view,1004795,2053013555631882655,electronics.smartphone,xiaomi,248.87,545205281,4155ca3c-f0bf-4459-b712-2d2d8f2a8308
2019-10-19 18:03:49 UTC,view,28715757,2053013565069067197,apparel.shoes.keds,nexpero,75.42,517864461,ccd6fde6-7f68-4781-8c55-9bbb9b283e5f
2019-10-22 02:13:18 UTC,view,6000227,2053013560807654091,auto.accessories.alarm,starline,157.53,546518410,142d6436-5ee4-49c8-b35c-82fce759a75a
2019-10-08 06:06:04 UTC,view,13100547,2053013553526341921,,arrivo,80.31,544675170,601e1bdd-cf37-427d-b730-e22829254441
2019-10-01 17:37:25 UTC,view,3300402,2053013555355058573,,galaxy,41.44,512969507,0412bdbb-8618-4ee7-9222-9e60ed539938
2019-10-02 14:43:29 UTC,view,1004024,2053013555631882655,electronics.smartphone,xiaomi,128.42,515819410,dde333de-98ea-48b3-984d-aa7c91d8052c
2019-10-29 15:39:41 UTC,view,15100378,2053013557024391671,,lider,445.03,512780132,f05d2d69-7a9d-4bbd-949d-94d79766dc01
2019-10-20 13:14:57 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,459.63,562245850,1299e5f2-a377-4e64-a668-3fd25a95515f
2019-10-23 04:14:56 UTC,view,28718147,2053013565782098913,apparel.shoes,baden,51.22,518920922,a2b75b69-d368-42b1-bfa5-54c4a1955f03
2019-10-20 15:46:11 UTC,view,28714298,2053013565069067197,apparel.shoes.keds,nike,177.59,516069407,86fe011c-f15c-465a-94ee-646f02b2e5a2
2019-10-02 14:52:52 UTC,view,1801849,2053013554415534427,electronics.video.tv,samsung,635.25,518596776,01511971-3ed0-4b9f-81a4-6ebe06bdd164
2019-10-29 17:52:37 UTC,view,3601479,2053013563810775923,appliances.kitchen.washer,indesit,187.65,554026874,667cbc0a-2ad2-4acf-86ee-2ba2406e4cf6
2019-10-01 05:21:31 UTC,view,26203260,2053013563693335403,,diamant,102.19,541487666,fb117df1-11e2-4be8-b35a-cc74b40535d6
2019-10-31 09:34:27 UTC,view,5100816,2053013553375346967,,xiaomi,29.09,537465041,d7c87399-7607-437c-a335-3be1081f6986
2019-10-26 17:22:05 UTC,view,22700068,2053013556168753601,,force,97.8,562755474,c384d3ee-5538-4ac5-ae8c-a5629f22c99f
2019-10-11 13:00:19 UTC,view,1004739,2053013555631882655,electronics.smartphone,xiaomi,188.03,520054812,59e098a5-fce4-40cd-9376-f0bb5df78226
2019-10-15 14:36:57 UTC,view,1307071,2053013558920217191,computers.notebook,acer,642.74,539586480,2503f9db-06c6-4e3d-8b61-3bfdf4149d9a
2019-10-21 05:51:20 UTC,view,27000036,2053013564674802599,sport.trainer,,260.02,560564633,89fb858f-23b0-4b38-b1d5-2606cc6d1298
2019-10-02 12:13:52 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,462.61,553094911,ae8f2ce8-5e2b-431d-9cb8-968d56297405
2019-10-17 16:22:30 UTC,view,3000097,2053013555120177537,appliances.kitchen.steam_cooker,tefal,92.64,561222766,7bc0e6a8-758e-4440-bfbd-f8f22a4e9154
2019-10-02 07:47:57 UTC,view,12709380,2053013553559896355,,viatti,38.1,534459669,23671fe5-ed83-4d6d-9fee-4693f08222ed
2019-10-14 05:46:10 UTC,view,26500145,2053013563550729061,,lucente,69.24,531710507,59384a65-809e-4d59-a313-adba434686d2
2019-10-21 05:39:17 UTC,cart,3100841,2053013555262783879,appliances.kitchen.blender,braun,175.01,545613181,25f9ae2b-718f-43c4-9689-0ad1bf035dd6
2019-10-27 04:43:07 UTC,view,1801995,2053013554415534427,electronics.video.tv,haier,193.03,540374612,89f895a0-dcf0-4d36-b930-7d84e3a9679e
2019-10-10 08:11:55 UTC,view,10900328,2053013555069845885,appliances.kitchen.mixer,dauscher,12.84,525693315,7e56154b-601c-4f05-b54f-3a0d1b3eb847
2019-10-20 15:06:57 UTC,view,30901170,2053013554004492609,computers.components.cooler,enermax,11.35,512507352,1c7f26b3-4e9d-4dca-b4c4-1a62046c3733
2019-10-17 09:40:28 UTC,view,3701391,2053013565983425517,appliances.environment.vacuum,bosch,236.04,540225899,0c5d7a8a-df5d-4f4c-91cd-7ec657e7324d
2019-10-13 09:33:59 UTC,view,22700042,2053013556168753601,,,45.86,559714913,4c611576-c8ee-4864-8e7e-f07a8f2a153f
2019-10-25 04:59:54 UTC,view,1307073,2053013558920217191,computers.notebook,acer,694.71,519980788,e88b0aef-1bc4-413f-831d-17248ff3842d
2019-10-29 16:56:37 UTC,view,1004794,2053013555631882655,electronics.smartphone,xiaomi,220.08,565483859,148b418d-3909-4d84-9797-bb45c1ab8a14
2019-10-13 14:01:27 UTC,view,1305948,2053013558920217191,computers.notebook,hp,573.76,516158195,ba0b5ec6-dbe5-4ffe-b835-3f9a458c6362
2019-10-14 14:03:47 UTC,view,1004797,2053013555631882655,electronics.smartphone,xiaomi,344.67,543284330,63dc3e32-f3da-4834-8c19-f56e5218a905
2019-10-14 09:23:17 UTC,view,8200302,2053013555413778833,,,77.2,556100588,18f581f9-d372-4b93-a7a2-9f9f128f7e3d
2019-10-13 03:49:00 UTC,view,1307377,2053013558920217191,computers.notebook,lenovo,437.56,513587640,6016393f-f056-4b13-b161-0f1f8f55ee1b
2019-10-08 15:16:39 UTC,view,5701166,2053013553970938175,auto.accessories.player,,136.4,517691828,eadbb84f-f10a-42b3-abe6-9d0ceaf10737
2019-10-01 18:07:49 UTC,view,3700580,2053013565983425517,appliances.environment.vacuum,thomas,332.68,541392317,941fcdde-40e4-4e09-8948-4c5f21c5f7c7
2019-10-04 20:41:19 UTC,view,1005022,2053013555631882655,electronics.smartphone,oppo,386.08,550898290,8682ca2d-53b4-4832-a36a-6c6c2e609101
2019-10-02 15:52:06 UTC,view,1004766,2053013555631882655,electronics.smartphone,samsung,253.16,525363801,ec45704b-92d3-40b3-93f9-a3b275da3ba2
2019-10-06 02:57:23 UTC,view,1480160,2053013561092866779,computers.desktop,acer,257.38,556800396,d144b619-d986-4edb-b189-cc3bc43a3b56
2019-10-24 14:26:10 UTC,view,12711986,2053013553559896355,,triangle,58.69,535575608,7fdfe5f0-8731-4fa8-9de6-ff4e15527f65
2019-10-23 08:26:42 UTC,view,4801876,2053013554658804075,electronics.audio.headphone,apple,33.42,518822026,c39d1947-77d8-4aa0-93cb-944399c6ab55
2019-10-04 03:34:03 UTC,view,13201099,2053013557192163841,furniture.bedroom.bed,dardav,334.63,556572777,e83203c2-175d-4ddb-aed6-9dac814186ed
2019-10-24 16:07:21 UTC,view,1004322,2053013555631882655,electronics.smartphone,huawei,308.63,538809555,e53d8a33-ca9d-4b63-a63c-18476158ce5a
2019-10-15 12:25:13 UTC,view,10700837,2053013561277416167,,,28.29,518281394,bcd604ca-fd87-4b12-a312-849c11b17255
2019-10-27 11:32:19 UTC,view,12702944,2053013553559896355,,cordiant,40.93,513187123,ff7b65d5-0bd5-444f-bea9-2b22f6f466ba
2019-10-05 08:07:51 UTC,view,3600775,2053013563810775923,appliances.kitchen.washer,bosch,450.18,556734518,9c8029d0-a987-4d31-8cd4-3dd3d9d89b13
2019-10-24 22:23:14 UTC,view,21403760,2053013561579406073,electronics.clocks,,395.38,517529294,bc59b40b-8355-4b79-a4f3-ebf525f15e82
2019-10-31 04:12:17 UTC,view,1480513,2053013561092866779,computers.desktop,pulser,231.64,513239055,a132f15a-27fe-4c23-bdaf-ee0e4ffef380
2019-10-12 08:36:30 UTC,view,13200834,2053013557192163841,furniture.bedroom.bed,,155.19,513167535,6642a95d-31ba-4fe9-83cf-6a24c60e0521
2019-10-08 04:00:27 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,250.97,516351361,e209a210-2eca-4d9d-a37f-c5608654e754
2019-10-26 10:37:18 UTC,view,1004133,2053013555631882655,electronics.smartphone,xiaomi,141.58,513446251,06bd6ad0-f9f4-4286-b514-7ab8b5875018
2019-10-13 18:41:57 UTC,view,5100816,2053013553375346967,,xiaomi,28.42,542571891,e3d9f41a-583a-447e-950f-a463ceec9208
2019-10-28 19:45:35 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1357.8,518061786,113b4f6b-7df6-427a-90ef-76f6c52a4564
2019-10-09 08:24:44 UTC,view,2702527,2053013563911439225,appliances.kitchen.refrigerators,dauscher,159.57,544292703,cac98361-f283-4d5d-8aac-a5d182ee78c6
2019-10-15 18:27:40 UTC,view,1003304,2053013555631882655,electronics.smartphone,apple,578.32,560583096,6af56e20-d6c0-4d84-bd94-84fcc1a17b79
2019-10-07 18:03:26 UTC,view,27900017,2053013564741911467,,tuka,16.73,515397240,53413950-09e7-4a22-a72b-16d9c901abe5
2019-10-28 18:00:51 UTC,view,15100215,2053013557024391671,,,1027.03,533944650,6033e086-bcc1-4566-a532-c3174438fafd
2019-10-04 17:53:20 UTC,cart,1201505,2172371436436455782,electronics.tablet,samsung,169.17,513314422,8eed9f01-ee62-4c13-8036-70517407e768
2019-10-04 14:28:42 UTC,view,1004835,2053013555631882655,electronics.smartphone,samsung,230.89,517559983,ccba93d5-c5bf-4993-9aff-8343b616465f
2019-10-07 16:40:11 UTC,view,1002524,2053013555631882655,electronics.smartphone,apple,521.25,513930999,9308b6ee-3eb2-45b6-92fe-b3ae7df9c65d
2019-10-14 16:44:13 UTC,view,28712950,2053013565639492569,apparel.shoes,respect,97.04,524272193,6a95517c-3433-4e21-ae22-1835c0fa43cd
2019-10-05 11:50:33 UTC,view,3700338,2053013565983425517,appliances.environment.vacuum,samsung,66.9,513068111,45c4add5-1621-4f55-8621-39c0f011d96e
2019-10-14 13:09:01 UTC,view,1004358,2053013555631882655,electronics.smartphone,apple,1415.74,516764471,47fbcb07-b990-41d5-a277-2a194af4dc5c
2019-10-16 09:10:56 UTC,view,5300494,2053013563173241677,,vitek,16.96,513280767,2fd4bd7d-648a-4bab-88a8-741ca4df3444
2019-10-12 15:30:29 UTC,view,1600593,2053013553056579841,computers.peripherals.printer,epson,174.52,518107367,f10a2d82-4a20-4978-927f-22d882b7b5de
2019-10-03 06:39:51 UTC,view,1005130,2053013555631882655,electronics.smartphone,apple,1619.09,531970385,297d06a7-09a2-4571-88ac-2dcf07f71d5f
2019-10-08 08:17:47 UTC,view,3700926,2053013565983425517,appliances.environment.vacuum,samsung,64.02,522466270,50a2343d-b239-406e-bcb9-7202cdfffea8
2019-10-09 07:32:25 UTC,view,5100268,2053013553341792533,electronics.clocks,wonlex,19.82,544050781,fb8c46df-95a3-4eec-9f00-0fca32517980
2019-10-29 15:35:16 UTC,view,12703440,2053013553559896355,,cordiant,58.95,519610943,b031b3f0-06a2-4854-97e6-9684650b9c6e
2019-10-08 03:17:05 UTC,view,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,23.08,513598484,62bf507a-60c1-46b0-a006-6065f6a78cb8
2019-10-12 10:46:03 UTC,view,44300023,2100825583029060150,apparel.jeans,,46.08,536690286,65568eed-8dc3-4ea7-aec5-195306a910d1
2019-10-28 09:43:12 UTC,view,1003894,2053013555631882655,electronics.smartphone,lg,344.9,525815357,91010be7-0b5e-4246-ad2a-00653a9aaa12
2019-10-30 05:31:48 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,243.22,536330805,de4f2bab-c620-43e3-9eb7-e5a1916480ec
2019-10-05 07:26:51 UTC,view,1307236,2053013558920217191,computers.notebook,lenovo,321.5,513618023,da968ddd-083c-4692-8331-8f94b8cfd580
2019-10-22 07:24:49 UTC,view,2702282,2053013563911439225,appliances.kitchen.refrigerators,lg,1768.49,513999830,4ae5d3d7-6199-4965-9382-d27efdb0c276
2019-10-27 21:29:09 UTC,view,1003770,2053013555631882655,electronics.smartphone,huawei,306.54,513718660,0c56ae76-0314-4878-886f-8dbf0771281f
2019-10-09 09:33:32 UTC,view,27600395,2053013560061067945,country_yard.lawn_mower,,66.43,558145649,3cd44c24-fd2c-48a1-af44-c02d114267eb
2019-10-16 04:43:12 UTC,view,1005201,2053013555631882655,electronics.smartphone,samsung,643.23,530541262,2f9b935d-84bd-4ab7-993e-823930606bd7
2019-10-05 09:51:20 UTC,view,1005078,2053013555631882655,electronics.smartphone,bq,115.52,515813635,77651f42-813c-467a-a3c4-9fb3c4c4beea
2019-10-04 06:42:25 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,291.01,551731334,a92dc9dc-17cd-4291-a688-7064d2cce09b
2019-10-17 18:44:36 UTC,view,26200345,2053013563693335403,,,136.17,555674819,32052073-4d10-4706-8332-67e0e6568f21
2019-10-13 16:59:25 UTC,view,22700462,2053013556168753601,,bosch,61.78,559868665,168cf925-e1cd-406a-ad6c-2969b382e338
2019-10-13 10:53:31 UTC,view,1005099,2053013555631882655,electronics.smartphone,samsung,145.12,545344952,5735e45b-899c-4787-9f43-1f48a17afc2f
2019-10-21 05:18:31 UTC,view,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,22.94,514597168,bcc545d7-f31f-46b0-82bd-915141d125a7
2019-10-13 07:38:21 UTC,view,5400893,2053013552989470973,,magnetta,18.12,514615263,24bfcc8d-dcd3-425b-a1fa-9b4d1b5b9010
2019-10-15 12:21:01 UTC,cart,3601527,2053013563810775923,appliances.kitchen.washer,samsung,372.98,515783475,2ed58692-6f33-44e0-b6fe-175c657aa6ed
2019-10-03 07:54:04 UTC,view,43100017,2098563448148329133,,tutis,19.0,514129259,f08b01be-bf30-4ea2-9391-7ab9b4c7cf77
